DateValue,HourValue,TimeValue,EnergyConsumption,Setpoint,Temperature,Humidity,DewPoint,Evap Leaving Temp,Evap Entering Temp,Evpt Rfgt Pressure,Evap Sat Rfgt Temp,Cond Entering Temp,Cond Leaving Temp,Condenser Rfgt Pressure,Cond Sat Rfgt Temp,Avg Setpoint,Load,Active chilled setpoint source
22-01-2021,17,5 - 6 PM,261.43,NULL,28.55,47.5,18.05,7.47,11.48,412,5.08,28.52,32.23,1242.46,33.45,4.62,64.55,0
10-02-2021,12,12 - 1 PM,270.28125,NULL,27.76,34.33,14.63,6.53,10.71,390.67,3.81,26.98,30.39,1158.67,31.51,6.5,61,0
10-02-2021,13,1 - 2 PM,254.625,NULL,28.52,30,14.52,6.48,10.73,390.12,3.77,26.97,30.42,1160.6,31.56,6.5,61.13,0
10-02-2021,14,2 - 3 PM,200.71875,NULL,29.03,29.33,14.9,6.47,10.7,390.29,3.79,26.94,30.34,1157.45,31.48,6.5,60.92,0
10-02-2021,15,3 - 4 PM,213.9375,NULL,29.7,25.67,14.83,6.46,10.75,389.52,3.74,26.8,30.25,1154.03,31.39,6.5,61.67,0
10-02-2021,16,4 - 5 PM,199.46875,NULL,29.67,26,14.87,6.47,10.72,389.28,3.72,26.36,29.67,1130.75,30.78,6.5,59.71,0
10-02-2021,17,5 - 6 PM,246.0625,NULL,28.9,32,15.3,6.48,10.75,389.16,3.72,26.21,29.58,1127.74,30.7,6.5,59.37,0
10-02-2021,18,6 - 7 PM,241.65625,NULL,27.86,33,14.46,6.45,10.58,390.25,3.78,26.45,29.76,1133.15,30.85,6.5,58.49,0
10-02-2021,19,7 - 8 PM,180.65625,NULL,25.55,36.83,12.92,6.46,10.56,389.87,3.75,26.12,29.41,1118.82,30.47,6.5,57.27,0
10-02-2021,20,8 - 9 PM,192.5,NULL,24.59,39,12.39,6.45,10.53,389.95,3.76,26.08,29.41,1118.82,30.47,6.5,57.08,0
10-02-2021,21,9 - 10 PM,182.46875,NULL,22.56,50.17,12.59,6.47,10.51,389.85,3.76,25.25,28.52,1082.12,29.51,6.5,54.75,0
10-02-2021,22,10 - 11 PM,194.875,NULL,21.46,58.67,13.19,6.46,10.7,387.07,3.59,24.98,28.52,1085.02,29.58,6.5,56.78,0
10-02-2021,23,11 - 12 PM,177.0625,NULL,20.97,62.67,13.5,6.45,10.56,387.55,3.62,24.6,27.94,1060.1,28.93,6.5,54.34,0
11-02-2021,0,12 - 1 AM,216.9375,NULL,20.48,68,14.08,6.45,10.53,387.39,3.61,24.21,27.49,1041.25,28.44,6.5,53.19,0
11-02-2021,1,1 - 2 AM,215.21875,NULL,19.85,72.83,14.42,6.44,10.53,386.75,3.57,23.93,27.21,1030.18,28.15,6.5,52.87,0
11-02-2021,2,2 - 3 AM,213.09375,NULL,18.61,80.33,14.68,6.45,10.54,386.89,3.58,23.72,26.96,1020.11,27.88,6.5,52.32,0
11-02-2021,3,3 - 4 AM,213.28125,NULL,19,90,17,6.45,10.58,386.32,3.54,23.52,26.79,1013.83,27.72,6.5,52.32,0
11-02-2021,4,4 - 5 AM,177.09375,NULL,18.53,94,17.33,6.45,10.6,385.95,3.52,23.4,26.7,1010.62,27.63,6.5,52.46,0
11-02-2021,5,5 - 6 AM,195.125,NULL,18.51,94,17.31,6.44,10.58,385.68,3.51,23.37,26.71,1011.2,27.65,6.5,52.68,0
11-02-2021,6,6 - 7 AM,179.75,NULL,17.16,94,15.96,6.46,10.54,387.13,3.59,23.6,26.86,1016.33,27.78,6.5,52.54,0
11-02-2021,7,7 - 8 AM,214.40625,NULL,16.66,94,15.46,6.44,10.5,387.93,3.64,24.01,27.27,1032,28.19,6.5,52.93,0
11-02-2021,8,8 - 9 AM,219.125,NULL,18.12,94,16.92,6.43,10.47,388.75,3.69,24.72,27.91,1057.6,28.87,6.5,54,0
11-02-2021,9,9 - 10 AM,206.8125,NULL,22.19,68,15.79,6.45,10.62,389.18,3.71,25.9,29.31,1116.02,30.4,6.5,58.61,0
11-02-2021,10,10 - 11 AM,206.28125,NULL,25.07,51.67,15.4,6.46,10.66,389.5,3.74,26.84,30.29,1156.32,31.45,6.5,61.07,0
11-02-2021,11,11 - 12 AM,201.5625,NULL,27.53,43.17,16.16,6.48,10.68,389.81,3.76,26.8,30.11,1148.53,31.25,6.5,60.29,0
11-02-2021,12,12 - 1 PM,243.21875,NULL,28.52,38.5,16.22,6.49,10.72,388.92,3.7,26.23,29.42,1121.38,30.54,6.5,59.04,0
11-02-2021,13,1 - 2 PM,243.65625,NULL,29.04,36,16.24,6.48,10.73,389.03,3.71,26.15,29.37,1119.93,30.5,6.5,58.88,0
11-02-2021,14,2 - 3 PM,177.3125,NULL,29.31,31.83,15.68,6.52,10.76,389.7,3.75,26.22,29.46,1123.22,30.58,6.5,59.11,0
11-02-2021,15,3 - 4 PM,198.34375,NULL,29.19,30.17,15.22,6.5,10.68,390.63,3.8,26.44,29.63,1129.4,30.75,6.5,58.74,0
11-02-2021,16,4 - 5 PM,228.5625,NULL,28.94,30.5,15.04,6.5,10.71,391.82,3.88,27.6,31.06,1188.88,32.23,6.5,62.02,0
11-02-2021,17,5 - 6 PM,260.78125,NULL,28.02,36.33,15.29,6.49,10.72,391.53,3.86,28.06,31.62,1215.28,32.83,6.5,63.79,0
11-02-2021,18,6 - 7 PM,212.875,NULL,26.33,45,15.33,6.46,10.65,391.68,3.87,28.11,31.63,1215,32.82,6.5,63.25,0
11-02-2021,19,7 - 8 PM,259.03125,NULL,24.8,50,14.8,6.46,10.62,391.88,3.88,27.95,31.44,1205.18,32.6,6.5,62.16,0
11-02-2021,20,8 - 9 PM,249.875,NULL,23.92,51.5,14.22,6.44,10.52,391.07,3.83,27.44,30.99,1183.72,32.12,6.5,60.39,0
11-02-2021,21,9 - 10 PM,192.1875,NULL,22.66,55.5,13.76,6.44,10.46,392.08,3.89,26.93,30.38,1156.37,31.45,6.5,58.19,0
11-02-2021,22,10 - 11 PM,214.40625,NULL,22.15,57.33,13.62,6.47,10.71,389.57,3.74,26.63,30.37,1159.73,31.53,6.5,61.24,0
11-02-2021,23,11 - 12 PM,199.375,NULL,21.55,60.67,13.68,6.48,10.5,391.93,3.88,26.3,29.75,1131.81,30.81,6.5,57.67,0
12-02-2021,0,12 - 1 AM,232.90625,NULL,20.52,64,13.32,6.5,10.54,391.48,3.86,25.83,29.28,1113.43,30.33,6.5,56.91,0
12-02-2021,1,1 - 2 AM,231.21875,NULL,20.31,76.33,15.58,6.46,10.52,389.86,3.76,25.51,28.96,1100.86,30,6.5,56.46,0
12-02-2021,2,2 - 3 AM,226.03125,NULL,19.35,92,17.75,6.46,10.49,389.68,3.75,25.22,28.61,1086.15,29.61,6.5,55.29,0
12-02-2021,3,3 - 4 AM,192.78125,NULL,18.93,94,17.73,6.45,10.45,389.48,3.73,24.71,27.99,1060.68,28.95,6.5,53.59,0
12-02-2021,4,4 - 5 AM,193.8125,NULL,16.95,94,15.75,6.46,10.5,388.38,3.67,24.19,27.49,1041.05,28.43,6.5,53.09,0
12-02-2021,5,5 - 6 AM,170.4375,NULL,17.13,94,15.93,6.46,10.5,388.37,3.67,24.06,27.38,1036.25,28.31,6.5,52.91,0
12-02-2021,6,6 - 7 AM,215.5,NULL,16.52,94,15.32,6.47,10.5,389.18,3.72,24.26,27.58,1044.13,28.51,6.5,53.22,0
12-02-2021,7,7 - 8 AM,192.15625,NULL,16.39,94,15.19,6.46,10.5,390.15,3.77,24.92,28.33,1074.5,29.31,6.5,54.84,0
12-02-2021,8,8 - 9 AM,216.59375,NULL,18.09,86,15.29,6.45,10.58,390.22,3.78,26.03,29.58,1126.1,30.66,6.5,58.82,0
12-02-2021,9,9 - 10 AM,271.03125,NULL,22.52,59,14.32,6.52,10.88,389.42,3.73,27.57,31.43,1208.27,32.67,6.5,65.58,0
12-02-2021,10,10 - 11 AM,267.9375,NULL,25.61,42.83,14.18,6.47,10.8,388.77,3.69,27.58,31.24,1200.52,32.49,6.5,65.06,0
12-02-2021,11,11 - 12 AM,200.5625,NULL,27.3,34.33,14.17,6.49,10.78,388.93,3.7,26.67,30.01,1145.9,31.18,6.5,61.54,0
12-02-2021,12,12 - 1 PM,206.875,NULL,28.28,32.67,14.81,6.52,10.66,391.37,3.85,26.57,29.66,1129.43,30.75,6.5,58.97,0
12-02-2021,13,1 - 2 PM,215.21875,NULL,28.73,32,15.13,6.49,10.63,391.1,3.83,26.61,29.63,1128.57,30.72,6.5,58.22,0
12-02-2021,14,2 - 3 PM,208.15625,NULL,28.63,32,15.03,6.45,10.61,390.05,3.77,26.35,29.34,1117.45,30.43,6.5,57.96,0
12-02-2021,15,3 - 4 PM,220.03125,NULL,29.34,31,15.54,6.46,10.57,388.67,3.68,25.03,27.76,1052.82,28.74,6.5,53.99,0
12-02-2021,16,4 - 5 PM,201.21875,NULL,28.88,34.33,15.75,6.53,10.59,389.18,3.71,24.85,27.68,1049.53,28.66,6.5,54.06,0
12-02-2021,17,5 - 6 PM,195.53125,NULL,27.53,36,14.73,6.48,10.37,390,3.76,25.51,28.44,1079.97,29.45,6.5,55.11,0
12-02-2021,18,6 - 7 PM,196.71875,NULL,26.42,32.33,12.89,6.47,10.52,392.15,3.9,26.47,29.6,1126.18,30.66,6.5,57.26,0
12-02-2021,19,7 - 8 PM,204.9375,NULL,24.76,38.5,12.46,6.5,10.87,389.22,3.72,27.15,30.82,1181.28,32.05,6.5,63.71,0
12-02-2021,20,8 - 9 PM,246.15625,NULL,23.62,49.17,13.45,6.46,10.59,390.37,3.79,26.62,30.14,1149.63,31.27,6.5,59.47,0
12-02-2021,21,9 - 10 PM,237.71875,NULL,23.08,49,12.88,6.45,10.56,390.2,3.78,26.04,29.46,1121.65,30.54,6.5,57.58,0
12-02-2021,22,10 - 11 PM,205.59375,NULL,22.08,66.33,15.35,6.44,10.48,390.63,3.8,25.55,28.87,1096.67,29.89,6.5,55.49,0
12-02-2021,23,11 - 12 PM,199.3125,NULL,21.81,73,16.41,6.43,10.58,388.57,3.68,25.29,28.71,1091.83,29.76,6.5,56.33,0
13-02-2021,0,12 - 1 AM,187.25,NULL,20.82,75.67,15.95,6.45,10.51,389.12,3.71,24.78,28.06,1064.25,29.04,6.5,53.84,0
13-02-2021,1,1 - 2 AM,171.34375,NULL,20.18,75.67,15.31,6.45,10.49,389.25,3.72,24.46,27.66,1047.77,28.61,6.5,52.88,0
13-02-2021,2,2 - 3 AM,209.84375,NULL,19.46,77.83,15.03,6.45,10.41,389.5,3.74,24.2,27.39,1035.75,28.3,6.5,51.68,0
13-02-2021,3,3 - 4 AM,210.25,NULL,19.05,82,15.45,6.44,10.43,388.63,3.68,24,27.2,1028.72,28.11,6.5,51.72,0
13-02-2021,4,4 - 5 AM,169.09375,NULL,18.36,87,15.76,6.44,10.36,390.2,3.78,23.69,26.75,1009.68,27.61,6.5,50.39,0
13-02-2021,5,5 - 6 AM,191.03125,NULL,17.26,94,16.06,6.45,10.44,389.08,3.71,23.54,26.63,1005.72,27.51,6.5,50.83,0
13-02-2021,6,6 - 7 AM,172.84375,NULL,16.98,94,15.78,6.45,10.47,388.23,3.66,23.25,26.35,994.95,27.23,6.5,50.78,0
13-02-2021,7,7 - 8 AM,211.03125,NULL,16.53,94,15.33,6.46,10.58,386.87,3.58,23.48,26.66,1008.45,27.58,6.5,52.27,0
13-02-2021,8,8 - 9 AM,195.40625,NULL,18.4,86,15.6,6.54,10.53,390.77,3.8,24.19,27.19,1028.08,28.09,6.5,51.98,0
13-02-2021,9,9 - 10 AM,192.65625,NULL,23.15,65.83,16.32,6.47,10.52,390.03,3.77,25.57,28.7,1089.6,29.7,6.5,55.48,0
13-02-2021,10,10 - 11 AM,197.5625,NULL,25.33,54,16.13,6.43,10.49,390.88,3.82,26.45,29.61,1126.8,30.68,6.5,57.51,0
13-02-2021,11,11 - 12 AM,223.21875,NULL,26.99,42.67,15.52,6.45,10.54,389.97,3.77,25.87,28.86,1097.13,29.9,6.5,56.16,0
13-02-2021,12,12 - 1 PM,243,NULL,27.53,38.5,15.23,6.46,10.62,390.38,3.79,26.46,29.65,1130.52,30.75,6.5,59,0
13-02-2021,13,1 - 2 PM,184.96875,NULL,28.34,34,15.14,6.46,10.59,391.3,3.84,27.26,30.46,1162.38,31.6,6.5,60.08,0
13-02-2021,14,2 - 3 PM,200.625,NULL,29.1,31,15.3,6.45,10.6,390.4,3.79,26.59,29.66,1130.65,30.78,6.5,58.53,0
13-02-2021,15,3 - 4 PM,187.25,NULL,29.42,32,15.82,6.5,10.66,389.69,3.74,25.61,28.54,1085.24,29.59,6.5,56.17,0
13-02-2021,16,4 - 5 PM,190.4375,NULL,29.26,33.33,15.93,6.49,10.78,389.65,3.75,26.17,29.4,1121.93,30.55,6.5,59.41,0
13-02-2021,17,5 - 6 PM,264,NULL,28.29,34,15.09,6.45,10.61,391.4,3.85,28.18,31.84,1225.82,33.02,6.5,63.36,0
13-02-2021,18,6 - 7 PM,350.71875,NULL,26.9,39.33,14.77,6.56,10.96,389.85,3.76,34.74,39.26,1587.72,40.67,6.5,83.4,0
13-02-2021,19,7 - 8 PM,257.59375,NULL,24.79,48.5,14.49,6.55,10.7,392.88,3.94,35.35,39.55,1598.88,40.89,6.5,79.8,0
13-02-2021,20,8 - 9 PM,263.78125,NULL,23.65,54,14.45,6.51,10.54,393.68,3.98,35.19,39.36,1586.12,40.64,6.5,76.85,0
13-02-2021,21,9 - 10 PM,278.90625,NULL,22.6,56.33,13.87,6.64,10.82,393.65,3.99,35.36,39.79,1611.6,41.13,6.5,80.53,0
13-02-2021,22,10 - 11 PM,319.6875,NULL,21.8,64.67,14.73,6.53,10.62,392.35,3.91,34.12,38.34,1538.87,39.66,6.5,76.09,0
13-02-2021,23,11 - 12 PM,246.21875,NULL,21.41,73,16.01,6.5,10.57,391.87,3.88,26.85,30.4,1160.52,31.53,6.5,59.56,0
14-02-2021,0,12 - 1 AM,257.84375,NULL,20.63,84.67,17.56,6.52,10.85,388.53,3.68,26.19,30.05,1149.31,31.27,6.5,61.97,0
14-02-2021,1,1 - 2 AM,250.3125,NULL,19.83,91,18.03,6.47,10.77,387.77,3.63,25.83,29.59,1130.75,30.78,6.5,60.35,0
14-02-2021,2,2 - 3 AM,183.125,NULL,19.62,94,18.42,6.44,10.62,387.52,3.62,24.74,28.22,1073.18,29.27,6.5,55.72,0
14-02-2021,3,3 - 4 AM,195.78125,NULL,19.51,94,18.31,6.45,10.71,386.68,3.57,24.69,28.26,1075.51,29.34,6.5,56.59,0
14-02-2021,4,4 - 5 AM,205.9375,NULL,19.24,94,18.04,6.44,10.71,386.42,3.55,24.84,28.48,1085.03,29.59,6.5,57.46,0
14-02-2021,5,5 - 6 AM,206.09375,NULL,18.99,94,17.79,6.44,10.61,387.17,3.6,24.52,27.94,1061.38,28.97,6.5,55.27,0
14-02-2021,6,6 - 7 AM,219.125,NULL,18.34,92,16.74,6.43,10.55,387.41,3.61,24.17,27.51,1043.49,28.5,6.5,54,0
14-02-2021,7,7 - 8 AM,211.90625,NULL,17.56,87.33,15.03,6.46,10.48,388.63,3.68,23.97,27.17,1028.25,28.1,6.5,52.27,0
14-02-2021,8,8 - 9 AM,201.46875,NULL,19.06,86.33,16.33,6.44,10.49,390.22,3.78,25.62,28.89,1097.88,29.92,6.5,56.19,0
14-02-2021,9,9 - 10 AM,216.8125,NULL,24.19,51.33,14.46,6.47,10.62,390.8,3.81,26.84,30.3,1156.37,31.44,6.5,60.76,0
14-02-2021,10,10 - 11 AM,176.65625,NULL,26.6,44.33,15.47,6.46,10.58,389.77,3.75,26.25,29.3,1116.17,30.4,6.5,57.95,0
14-02-2021,11,11 - 12 AM,229.875,NULL,28.37,39.33,16.24,6.52,10.58,391.63,3.87,26.07,29.01,1102.85,30.05,6.5,56.07,0
14-02-2021,12,12 - 1 PM,162.5625,NULL,29.3,33,15.9,6.51,10.51,392.27,3.9,25.93,28.73,1090.63,29.73,6.5,54.73,0
14-02-2021,13,1 - 2 PM,215.34375,NULL,29.57,28.33,15.24,6.53,10.56,392.4,3.91,26.05,28.91,1098.43,29.94,6.5,55.23,0
14-02-2021,14,2 - 3 PM,225.53125,NULL,30.04,27.17,15.47,6.49,10.59,392.5,3.92,26.92,30.01,1143.42,31.11,6.5,58.4,0
14-02-2021,15,3 - 4 PM,230.65625,NULL,30.02,28.33,15.69,6.48,10.62,391.28,3.85,26.5,29.5,1124.08,30.61,6.5,57.81,0
14-02-2021,16,4 - 5 PM,196.84375,NULL,29.64,32.33,16.11,6.51,10.8,390.15,3.77,26.74,30.05,1147.98,31.23,6.5,60.75,0
14-02-2021,17,5 - 6 PM,245.875,NULL,28.98,32.83,15.55,6.49,10.6,392.73,3.93,27.19,30.41,1159.65,31.53,6.5,59.46,0
14-02-2021,18,6 - 7 PM,241.03125,NULL,27.53,39.33,15.4,7.17,11.08,406.03,4.62,27.26,30.46,1133.12,30.48,6.5,59.71,0
14-02-2021,19,7 - 8 PM,259.125,NULL,25.71,43.5,14.41,6.49,10.62,392.47,3.91,27.92,31.35,1203.13,32.55,6.5,62.77,0
14-02-2021,20,8 - 9 PM,253.5,NULL,24.88,49,14.68,6.47,10.55,392.7,3.93,27.76,31.13,1191.17,32.29,6.5,61.26,0
14-02-2021,21,9 - 10 PM,184.625,NULL,24.16,50.5,14.26,6.47,10.54,392.27,3.9,27.47,30.75,1173.28,31.88,6.5,59.84,0
14-02-2021,22,10 - 11 PM,195.59375,NULL,22.62,57.67,14.15,6.45,10.48,392.02,3.89,26.95,30.11,1146.68,31.2,6.5,57.82,0
14-02-2021,23,11 - 12 PM,187.78125,NULL,21.48,60.67,13.61,6.5,10.53,391.9,3.88,26.3,29.33,1115.4,30.38,6.5,56.3,0
15-02-2021,0,12 - 1 AM,183.875,NULL,21.31,66.67,14.64,6.48,10.48,391.07,3.83,25.84,28.95,1099.68,29.97,6.5,55.32,0
15-02-2021,1,1 - 2 AM,165.09375,NULL,20.91,62.67,13.44,6.49,10.47,390.7,3.81,25.43,28.59,1085.02,29.58,6.5,54.27,0
15-02-2021,2,2 - 3 AM,223.5,NULL,19.97,66.67,13.3,6.51,10.53,390.78,3.81,25.35,28.57,1084.7,29.58,6.5,54.62,0
15-02-2021,3,3 - 4 AM,215.5,NULL,19.8,79.67,15.73,6.47,10.44,390.13,3.77,24.8,27.95,1059.43,28.91,6.5,52.92,0
15-02-2021,4,4 - 5 AM,168.28125,NULL,19.35,82,15.75,6.51,10.51,390.22,3.78,24.29,27.42,1037.87,28.35,6.5,52.13,0
15-02-2021,5,5 - 6 AM,188.28125,NULL,19.08,80.33,15.15,6.51,10.57,388.95,3.7,24.24,27.4,1038.13,28.36,6.5,52.84,0
15-02-2021,6,6 - 7 AM,182,NULL,19.42,67.33,12.89,6.47,10.48,388.68,3.68,24.1,27.19,1029.23,28.12,6.5,52.26,0
15-02-2021,7,7 - 8 AM,212.53125,NULL,20.14,59.33,12.01,6.53,10.53,390.45,3.79,24.38,27.46,1039.65,28.4,6.5,52.6,0
15-02-2021,8,8 - 9 AM,231.90625,NULL,21.27,53,11.87,6.45,10.56,389.93,3.76,25.69,28.94,1100.25,29.98,6.5,56.76,0
15-02-2021,9,9 - 10 AM,216.625,NULL,24.44,40.33,12.51,6.45,10.62,389.6,3.74,26.53,29.86,1138.83,30.99,6.5,60.02,0
15-02-2021,10,10 - 11 AM,225.4375,NULL,27.05,35,14.05,6.48,10.78,388.95,3.7,26.89,30.34,1161.68,31.57,6.5,62.99,0
15-02-2021,11,11 - 12 AM,192.0625,NULL,28.68,33.83,15.45,6.51,10.77,388.32,3.66,25.73,28.8,1097.35,29.9,6.5,57.63,0
15-02-2021,12,12 - 1 PM,189.40625,NULL,29.83,31,16.03,6.5,10.76,389.68,3.75,26.75,30.02,1146.66,31.2,6.5,61,0
15-02-2021,13,1 - 2 PM,250.75,NULL,30.73,31,16.93,6.5,10.71,390.7,3.81,27.1,30.24,1154.69,31.41,6.5,60.36,0
15-02-2021,14,2 - 3 PM,258.5625,NULL,30.75,29.17,16.58,6.49,10.74,390.41,3.8,27.46,30.73,1176.33,31.94,6.5,62.45,0
15-02-2021,15,3 - 4 PM,193.84375,NULL,30.78,28.83,16.55,6.51,10.75,390.53,3.79,26.92,30.09,1148.97,31.26,6.5,60.46,0
15-02-2021,16,4 - 5 PM,249.875,NULL,30.58,28.67,16.31,6.51,10.78,391.05,3.83,27.57,31.02,1189.92,32.25,6.5,63.13,0
15-02-2021,17,5 - 6 PM,241.9375,NULL,29.95,30.67,16.08,6.49,10.75,391.4,3.85,27.85,31.36,1204.86,32.58,6.5,63.55,0
15-02-2021,18,6 - 7 PM,215.375,NULL,28,35.83,15.17,6.49,10.75,390.97,3.83,28.41,32.04,1236.25,33.3,6.5,65.73,0
15-02-2021,19,7 - 8 PM,264.34375,NULL,26.31,38.83,14.08,6.46,10.62,391.78,3.87,28.27,31.77,1221.85,32.97,6.5,63.81,0
15-02-2021,20,8 - 9 PM,263.78125,NULL,25.1,47.5,14.6,6.46,10.63,391.88,3.88,28.26,31.77,1221.83,32.97,6.5,63.64,0
15-02-2021,21,9 - 10 PM,242.6875,NULL,24.01,52,14.41,6.44,10.58,391.58,3.86,28.14,31.62,1214.28,32.8,6.5,62.75,0
15-02-2021,22,10 - 11 PM,202.84375,NULL,23.33,53.5,14.03,6.46,10.54,391.6,3.86,27.51,30.99,1184,32.12,6.5,60.08,0
15-02-2021,23,11 - 12 PM,196.1875,NULL,22.59,57.33,14.06,6.47,10.52,391.67,3.87,26.81,30.25,1152.57,31.35,6.5,58.45,0
16-02-2021,0,12 - 1 AM,186,NULL,22.15,64,14.95,6.52,10.57,392.64,3.92,26.39,29.82,1135.24,30.9,6.5,57.58,0
16-02-2021,1,1 - 2 AM,236.46875,NULL,21.19,64,13.99,6.47,10.53,391.2,3.84,26.14,29.58,1126.08,30.66,6.5,57.35,0
16-02-2021,2,2 - 3 AM,229.375,NULL,21.36,66.67,14.69,6.52,10.53,392.33,3.9,25.82,29.16,1108.37,30.2,6.5,55.86,0
16-02-2021,3,3 - 4 AM,230.96875,NULL,20.54,76.33,15.81,6.48,10.54,390.87,3.81,25.69,29.06,1104.93,30.11,6.5,56.1,0
16-02-2021,4,4 - 5 AM,180.71875,NULL,19.97,82,16.37,6.5,10.5,390.5,3.79,25.13,28.41,1078.4,29.41,6.5,54.37,0
16-02-2021,5,5 - 6 AM,201.96875,NULL,19.96,73,14.56,6.54,10.62,390.26,3.78,24.98,28.35,1076.57,29.36,6.5,55.29,0
16-02-2021,6,6 - 7 AM,189.90625,NULL,19.73,68,13.33,6.45,10.52,389.06,3.71,24.95,28.3,1074.52,29.31,6.5,55.27,0
16-02-2021,7,7 - 8 AM,228.46875,NULL,19.66,65.33,12.73,6.46,10.54,389.78,3.75,25.29,28.67,1089.18,29.69,6.5,56.13,0
16-02-2021,8,8 - 9 AM,251.28125,NULL,21.19,63.33,13.86,6.48,10.66,390.67,3.81,26.87,30.48,1164.28,31.62,6.5,61.14,0
16-02-2021,9,9 - 10 AM,222,NULL,24.5,52,14.9,6.49,10.79,390.23,3.78,28.25,31.98,1233.75,33.24,6.5,66.32,0
16-02-2021,10,10 - 11 AM,231.09375,NULL,27.3,39,15.1,6.49,10.83,389.78,3.75,28.44,32.13,1241.75,33.42,6.5,66.75,0
16-02-2021,11,11 - 12 AM,233.5,NULL,29.26,35.67,16.39,6.51,10.87,389.75,3.75,28.63,32.32,1250.27,33.61,6.5,67.21,0
16-02-2021,12,12 - 1 PM,213.84375,NULL,30.23,32.33,16.7,6.49,10.96,388.02,3.64,29.22,33.03,1284.93,34.39,6.5,70.13,0
16-02-2021,13,1 - 2 PM,289.78125,NULL,30.86,30,16.86,6.5,11.06,386.88,3.57,28.49,32.28,1251.98,33.65,6.5,69.19,0
16-02-2021,14,2 - 3 PM,217.5,NULL,30.95,31,17.15,6.49,11.02,387.12,3.59,28.64,32.38,1256.32,33.75,6.5,69.04,0
16-02-2021,15,3 - 4 PM,223.03125,NULL,31.15,30,17.15,6.51,10.85,390.03,3.77,28.58,32.1,1239.58,33.37,6.5,65.59,0
16-02-2021,16,4 - 5 PM,248.28125,NULL,30.47,32,16.87,6.5,10.86,389.62,3.74,28.57,32.15,1242.47,33.44,6.5,66.02,0
16-02-2021,17,5 - 6 PM,216.75,NULL,29.61,35.83,16.78,6.48,10.8,389.78,3.75,28.21,31.7,1220.63,32.95,6.5,64.36,0
16-02-2021,18,6 - 7 PM,184.28125,NULL,27.99,39.33,15.86,6.48,10.71,390.72,3.81,27.54,30.86,1180.33,32.04,6.5,61.69,0
16-02-2021,19,7 - 8 PM,245.5625,NULL,26.8,41.5,15.1,6.52,10.64,392.38,3.91,27.21,30.42,1159.63,31.54,6.5,59.55,0
16-02-2021,20,8 - 9 PM,195.25,NULL,25.24,46.5,14.54,6.49,10.69,391.3,3.85,27.71,31.1,1190.5,32.27,6.5,61.75,0
16-02-2021,21,9 - 10 PM,204.34375,NULL,24.34,50,14.34,6.5,10.64,392.07,3.89,27.71,31.07,1187.67,32.21,6.5,60.69,0
16-02-2021,22,10 - 11 PM,197.09375,NULL,23.91,60.5,16.01,6.48,10.59,391.27,3.84,26.9,30.15,1149.47,31.27,6.5,58.93,0
16-02-2021,23,11 - 12 PM,201.9375,NULL,23.02,68.83,16.79,6.45,10.51,390.62,3.8,26.2,29.51,1123.17,30.58,6.5,56.92,0
17-02-2021,0,12 - 1 AM,229.28125,NULL,22.63,73,17.23,6.45,10.49,390.17,3.78,25.82,29.07,1105.08,30.11,6.5,55.81,0
17-02-2021,1,1 - 2 AM,250.5625,NULL,22.03,73,16.63,6.49,10.81,387.53,3.62,26.06,29.69,1134.25,30.87,6.5,60.34,0
17-02-2021,2,2 - 3 AM,240.0625,NULL,21.79,66.67,15.12,6.48,10.7,388.45,3.67,25.75,29.24,1115.07,30.37,6.5,58.02,0
17-02-2021,3,3 - 4 AM,172.53125,NULL,21.29,64,14.09,6.48,10.51,389.78,3.76,25.01,28.23,1071.34,29.23,6.5,53.98,0
17-02-2021,4,4 - 5 AM,190.28125,NULL,20.73,60.67,12.86,6.51,10.55,389.62,3.75,24.79,28.05,1064.22,29.04,6.5,54.02,0
17-02-2021,5,5 - 6 AM,188.90625,NULL,20.56,57.33,12.03,6.48,10.49,389.6,3.74,24.8,28.03,1063.38,29.02,6.5,53.85,0
17-02-2021,6,6 - 7 AM,170.0625,NULL,20.2,54.33,11.07,6.48,10.48,389,3.71,24.44,27.63,1046.85,28.59,6.5,52.86,0
17-02-2021,7,7 - 8 AM,223.46875,NULL,20,64.33,12.87,6.5,10.56,390.25,3.78,25.11,28.39,1077.6,29.39,6.5,54.95,0
17-02-2021,8,8 - 9 AM,234.5,NULL,21.29,52.83,11.86,6.46,10.48,391.83,3.88,26.38,29.7,1129.9,30.76,6.5,57.47,0
17-02-2021,9,9 - 10 AM,204.96875,NULL,25.8,36.83,13.17,6.5,10.66,391.62,3.86,27.56,31.03,1186.83,32.18,6.5,61.34,0
17-02-2021,10,10 - 11 AM,237.71875,NULL,26.71,35.67,13.84,6.45,10.91,387.2,3.6,28.42,32.22,1246.73,33.53,6.5,68.04,0
17-02-2021,11,11 - 12 AM,238.6875,NULL,29.17,31.17,15.4,6.48,10.99,386.95,3.58,28.73,32.5,1261.95,33.88,6.5,69.49,0
17-02-2021,12,12 - 1 PM,207.90625,NULL,30.16,29.33,16.03,6.5,10.87,389.41,3.73,29.36,33.09,1286.31,34.42,6.5,69.01,0
17-02-2021,13,1 - 2 PM,286.8125,NULL,30.74,28.5,16.44,6.49,10.88,389.08,3.71,29.35,33.03,1284,34.37,6.5,68.35,0
